Time,Agent,Strat,Payoff,Run,Coop_list
1550,56,0.6353215202434214,8325,0,"{Agent59: 36, Agent5: 45, Agent81: 48, Agent13: 65, Agent14: 20, Agent37: 5, Agent69: 0, Agent68: 26, Agent27: 7, Agent97: 24, Agent87: 1, Agent39: 10, Agent12: 17, Agent51: 18, Agent0: 8, Agent76: 9, Agent55: 7, Agent94: 10, Agent45: 26, Agent67: 12, Agent15: 8, Agent93: 7, Agent88: 7, Agent82: 3, Agent25: 5}"
1550,57,0.5900276449047859,6802,0,"{Agent22: 292, Agent59: 280, Agent13: 346, Agent71: 2, Agent92: 1, Agent38: 1, Agent25: 67, Agent29: 62, Agent93: 14, Agent88: 25, Agent24: 1, Agent94: 7, Agent7: 1, Agent79: 0, Agent6: 12, Agent87: 9, Agent51: 7, Agent32: 11, Agent28: 6}"
1550,58,0.3369451367296916,6984,0,"{Agent5: 1, Agent98: 7, Agent4: 1, Agent26: 2, Agent19: 2, Agent72: 3, Agent61: 1, Agent76: 1, Agent38: 1}"
1550,59,0.5189763645313695,17521,0,"{Agent13: 34823, Agent31: 1339, Agent55: 370, Agent98: 476, Agent85: 728, Agent51: 177, Agent67: 126, Agent90: 84, Agent82: 103, Agent74: 90, Agent42: 167, Agent97: 35, Agent28: 233, Agent56: 21, Agent48: 28, Agent75: 218, Agent33: 100, Agent50: 118, Agent15: 44, Agent38: 8, Agent58: 49, Agent29: 25, Agent12: 13, Agent83: 29, Agent44: 29, Agent95: 30, Agent99: 105, Agent53: 3, Agent14: 15, Agent25: 9, Agent96: 5, Agent52: 27, Agent22: 14, Agent76: 1, Agent62: 11, Agent40: 1, Agent70: 11, Agent43: 10, Agent4: 12, Agent18: 7, Agent91: 2, Agent6: 2, Agent24: 1, Agent9: 1}"
1550,60,0.36901078548228516,7632,0,"{Agent80: 1, Agent65: 3, Agent6: 0, Agent13: 7, Agent41: 1, Agent73: 1, Agent49: 9, Agent67: 2, Agent82: 0, Agent15: 1, Agent87: -2, Agent16: 3, Agent8: 4, Agent52: 1, Agent95: 6, Agent32: 3, Agent79: 1, Agent97: 1}"
1550,61,0.43976544282277924,6313,0,"{Agent24: 315, Agent67: 73, Agent55: 155, Agent49: 49, Agent59: 281, Agent25: 247, Agent65: 159, Agent70: 1, Agent85: 71, Agent91: 229, Agent13: 226, Agent6: 1, Agent42: 2, Agent3: 1, Agent23: 49, Agent80: 73, Agent90: 39, Agent12: 38, Agent1: 62, Agent95: 57, Agent99: 67, Agent39: 1, Agent63: 1}"
1550,62,0.32453197374711457,6242,0,"{Agent97: 31, Agent24: 55, Agent11: 3, Agent45: 35, Agent86: 2, Agent30: 6, Agent96: 3, Agent12: 1, Agent69: 33, Agent2: 17, Agent93: 19, Agent63: 20, Agent55: 2, Agent47: 18, Agent5: 1, Agent90: 2, Agent37: 3, Agent99: 12, Agent15: 2, Agent51: 1, Agent49: 2, Agent14: 1, Agent88: 1}"
1550,63,0.8737628267045098,6728,0,"{Agent13: 254, Agent64: 71, Agent45: 414, Agent93: 436, Agent97: 428, Agent24: 391, Agent80: 256, Agent59: 428, Agent90: 241, Agent91: 243, Agent68: 216, Agent14: 187, Agent5: 54, Agent81: 27, Agent30: 33, Agent43: 5, Agent0: 28, Agent11: 2, Agent83: 79, Agent17: 29, Agent99: 1, Agent8: 20, Agent98: 9, Agent9: 9, Agent46: 5, Agent94: 4, Agent65: 1}"
1550,64,0.49765165898280556,6238,0,"{Agent5: 87, Agent45: 49, Agent43: 5, Agent75: 1, Agent13: 77, Agent97: 17, Agent68: 8, Agent59: 18, Agent81: 9, Agent34: 1, Agent46: 63, Agent86: 11, Agent98: 54, Agent58: 2, Agent14: 54, Agent94: 6, Agent62: 2, Agent84: 21, Agent99: 38, Agent67: 51, Agent65: 2, Agent7: 2, Agent22: 1, Agent40: 14, Agent55: 3, Agent36: 1, Agent27: 10, Agent24: 10, Agent15: 17, Agent38: 11, Agent89: 5, Agent31: 1}"
1550,65,0.8873365167365157,6964,0,"{Agent32: 97, Agent53: -7, Agent92: 3, Agent36: 0, Agent24: 123, Agent3: 95, Agent95: 95, Agent7: 94, Agent93: 23, Agent51: 70, Agent94: 29, Agent28: 49, Agent13: 103, Agent59: 103, Agent12: 1, Agent45: 29, Agent27: 26, Agent99: 27, Agent8: 26, Agent69: 26, Agent23: 21, Agent49: 1, Agent81: 51, Agent14: 114, Agent73: 27, Agent15: 35, Agent38: 89, Agent37: 12, Agent30: 44, Agent86: 86, Agent79: 26, Agent97: 74, Agent68: 105, Agent44: -8, Agent70: 5, Agent67: 39, Agent0: 25, Agent20: 16, Agent26: 19, Agent84: 8, Agent58: 15, Agent5: 24, Agent60: 1, Agent52: 2, Agent57: 12, Agent56: 3, Agent47: 6, Agent61: 2, Agent63: 3, Agent9: 3, Agent75: 1, Agent25: 2, Agent48: 1}"
1550,66,0.856395132512829,6347,0,"{Agent60: -3, Agent99: 54, Agent68: 39, Agent13: 93, Agent50: 2, Agent18: 12, Agent25: 3, Agent90: 75, Agent91: 89, Agent33: 32, Agent6: 2, Agent49: 10, Agent81: 18, Agent65: 5, Agent23: 85, Agent85: 89, Agent46: 89, Agent12: 76, Agent69: 83, Agent70: 2, Agent1: 17, Agent22: 0, Agent89: 30, Agent61: 14, Agent55: 1, Agent67: 13, Agent5: 13, Agent84: 1, Agent96: 2, Agent47: 1, Agent63: 1, Agent26: 1, Agent34: 1, Agent82: 1, Agent52: 1, Agent39: 1}"
1550,67,0.8308228882349368,7083,0,"{Agent59: 1652, Agent13: 3216, Agent1: 2571, Agent16: 429, Agent81: 1074, Agent28: 530, Agent83: 28, Agent63: 128, Agent48: 292, Agent84: 123, Agent20: -3, Agent14: 162, Agent95: 84, Agent75: 80, Agent4: 47, Agent15: 12, Agent36: 25, Agent93: 58, Agent45: 152, Agent23: 66, Agent18: 137, Agent66: 131, Agent52: 55, Agent50: 39, Agent0: 10, Agent47: 22, Agent69: 12, Agent41: 1, Agent74: 35, Agent68: 1, Agent88: 42, Agent35: 35, Agent31: 1, Agent17: 19, Agent86: 22, Agent11: -1, Agent39: 11, Agent7: 11, Agent58: 11, Agent27: 1, Agent79: 3, Agent19: 2, Agent87: 4, Agent2: 1, Agent60: 2, Agent92: 1, Agent73: 1, Agent53: 1, Agent33: 2}"
1550,68,0.505703096719575,6744,0,"{Agent24: 1616, Agent13: 1860, Agent67: 255, Agent59: 1794, Agent60: 6, Agent5: 422, Agent81: 582, Agent99: 357, Agent80: 295, Agent1: 199, Agent91: 550, Agent7: 42, Agent25: 133, Agent89: 130, Agent95: 196, Agent65: 127, Agent55: 90, Agent49: 98, Agent61: 121, Agent12: 56, Agent18: 14, Agent10: 35, Agent6: 1, Agent85: 91, Agent23: 67, Agent46: 93, Agent69: 60, Agent21: 1, Agent90: 49, Agent47: 1, Agent31: 26, Agent38: 7, Agent77: 3, Agent71: 1}"
1550,69,0.555819545310939,6617,0,"{Agent99: 185, Agent8: 174, Agent27: 162, Agent13: 89, Agent39: 1, Agent24: 207, Agent5: 1, Agent14: 100, Agent11: 1, Agent59: 89, Agent97: 59, Agent45: 30, Agent93: 35, Agent63: 34, Agent68: 18, Agent81: 2, Agent30: 10, Agent74: 2, Agent64: 1, Agent43: 5, Agent67: 3, Agent19: 7, Agent95: 3, Agent80: 9, Agent90: 6, Agent3: 2, Agent1: 2, Agent35: 1, Agent71: 1, Agent41: 1, Agent4: 2}"
1550,70,0.8997249296252747,6131,0,"{Agent13: 51, Agent20: 0, Agent0: 0, Agent59: 2, Agent14: 36, Agent9: 14, Agent23: 15, Agent56: 6, Agent27: 8, Agent62: 2, Agent99: 2, Agent86: 12, Agent3: 11, Agent51: 11, Agent93: 1, Agent98: 2, Agent45: 5, Agent5: 2, Agent81: 2, Agent39: 1, Agent12: 1}"
1550,71,0.5545623941960386,6075,0,"{Agent81: 1, Agent61: -2, Agent25: 217, Agent14: 196, Agent30: 149, Agent86: 136, Agent8: 13, Agent59: 91, Agent10: 4, Agent13: 86, Agent28: 15, Agent24: 104, Agent3: 53, Agent95: 87, Agent7: 66, Agent65: 49, Agent37: 31, Agent2: 1, Agent68: 47, Agent32: 15, Agent27: 13, Agent99: 13, Agent69: 14, Agent79: 12, Agent38: 50, Agent19: 13, Agent97: 36, Agent73: 1, Agent72: 15, Agent93: 17, Agent51: 10, Agent94: 8, Agent45: 10, Agent20: 1, Agent5: 1, Agent23: 2, Agent9: 1, Agent15: 5, Agent26: 4, Agent50: 1, Agent52: 3, Agent0: 2, Agent67: 1}"
1550,72,0.7308387374862584,7710,0,"{Agent28: 181, Agent26: 112, Agent51: 123, Agent94: 98, Agent32: 131, Agent73: 150, Agent75: 3, Agent19: 6, Agent5: 1, Agent84: 2, Agent56: 1, Agent93: 9, Agent68: 116, Agent14: 153, Agent0: 106, Agent61: 3, Agent58: 17, Agent45: 7, Agent24: 37, Agent3: 20, Agent95: 30, Agent7: 29, Agent65: 34, Agent87: 9, Agent15: 98, Agent52: 95, Agent38: 111, Agent25: 26, Agent23: 2, Agent59: 24, Agent13: 23, Agent86: 16, Agent30: 6, Agent37: 1, Agent97: 13, Agent50: 0, Agent79: 2, Agent98: 1}"
1550,73,0.36518734351217547,8000,0,"{Agent93: 191, Agent94: 327, Agent26: 336, Agent14: 371, Agent68: 361, Agent0: 336, Agent51: 343, Agent63: 1, Agent15: 324, Agent97: 162, Agent43: 1, Agent24: 180, Agent13: 179, Agent59: 171, Agent30: 77, Agent79: 2, Agent99: 1, Agent9: 1, Agent37: 1, Agent80: 1, Agent27: 1, Agent75: 1, Agent96: 1, Agent45: 4}"
1550,74,0.42188353644068466,6393,0,"{Agent92: 45, Agent65: 4, Agent12: 2, Agent45: 1, Agent89: 2, Agent3: 1, Agent2: 1, Agent85: 1, Agent30: 2, Agent62: 3, Agent99: 4, Agent33: 3, Agent18: 1, Agent96: 1}"
1550,75,0.5112376440668824,9091,0,"{Agent73: 6, Agent28: 17, Agent79: 2, Agent94: 2, Agent68: 4, Agent62: 1, Agent38: 2, Agent56: 2, Agent89: 1}"
1550,76,0.5310478808382674,6724,0,"{Agent92: 2, Agent14: 322, Agent30: 314, Agent25: 325, Agent81: 1, Agent71: 93, Agent86: 168, Agent67: 2, Agent59: 53, Agent13: 49, Agent29: 73, Agent20: 1, Agent53: 1, Agent36: -3, Agent77: 37, Agent38: 21, Agent24: 21, Agent97: 15, Agent68: 19, Agent95: 12, Agent37: 16, Agent10: 1, Agent31: 1, Agent65: 3}"
1550,77,0.437988237638178,6923,0,"{Agent48: 1, Agent14: 163, Agent25: 182, Agent23: 1, Agent95: 46, Agent7: 25, Agent37: 57, Agent61: 1, Agent30: 70, Agent86: 66, Agent38: 25, Agent45: 1, Agent71: 45, Agent24: 38, Agent59: 50, Agent13: 43, Agent97: 22, Agent68: 29, Agent5: 2, Agent72: 1, Agent46: 1, Agent91: 1, Agent3: 14, Agent93: 5, Agent65: 5}"
1550,78,0.38564089489779496,6274,0,"{Agent30: 3, Agent37: 1, Agent63: 11, Agent0: 1}"
1550,79,0.5930157823251827,7113,0,"{Agent48: 1, Agent61: 1, Agent26: 3, Agent8: 10, Agent27: 1, Agent68: 98, Agent14: 60, Agent24: 86, Agent97: 98, Agent59: 98, Agent13: 102, Agent93: 49, Agent15: 6, Agent78: 2, Agent30: 5, Agent63: 47, Agent5: 45, Agent81: 24, Agent7: 0, Agent10: 1, Agent83: 41, Agent64: 19, Agent38: 11, Agent70: 2, Agent9: 16, Agent17: 11, Agent98: 4, Agent45: 3}"
1550,80,0.40898401672992846,7657,0,"{Agent14: 6, Agent54: 1, Agent25: 7, Agent77: 5, Agent94: 1, Agent8: 2, Agent95: 2, Agent37: 6, Agent35: 1, Agent86: 2, Agent39: 1, Agent0: 1, Agent5: 3, Agent91: 1}"
1550,81,0.6502459734509208,6502,0,"{Agent59: 1059, Agent13: 1094, Agent67: 496, Agent24: 701, Agent1: 299, Agent25: 225, Agent55: 165, Agent61: 206, Agent65: 247, Agent95: 340, Agent99: 351, Agent47: -1, Agent80: 155, Agent91: 371, Agent49: 316, Agent35: 2, Agent70: 4, Agent89: 123, Agent38: 59, Agent78: 21, Agent0: 2, Agent73: 0, Agent60: 6, Agent46: 97, Agent77: 38, Agent85: 56, Agent10: 96, Agent31: 59, Agent7: 68, Agent22: 1, Agent30: 25, Agent23: 31, Agent71: 7, Agent17: 16, Agent94: 3, Agent69: 24, Agent90: 17, Agent12: 18, Agent74: 4}"
1550,82,0.7118384489134534,8159,0,"{Agent70: 14, Agent60: 0, Agent13: 14, Agent34: 2, Agent7: 5, Agent28: 1, Agent81: 1, Agent42: 1, Agent47: 1, Agent69: 1}"
1550,83,0.42710761708540906,6582,0,"{Agent56: 1, Agent14: 5, Agent48: 0, Agent37: 1, Agent2: 0, Agent4: 3, Agent3: 5, Agent19: 3, Agent93: 1}"
1550,84,0.43306734985009476,10567,0,"{Agent73: 0, Agent61: 41, Agent48: 0, Agent30: 1, Agent89: 1, Agent59: 21, Agent25: 62, Agent74: 2, Agent24: 56, Agent66: 2, Agent16: 1, Agent55: 1, Agent67: 6, Agent81: 17, Agent90: 0, Agent76: 1, Agent49: 10, Agent8: 15, Agent83: 12, Agent95: 1, Agent65: 9, Agent45: 20, Agent98: 10, Agent64: 5, Agent63: 5, Agent79: 5, Agent70: 6, Agent17: 1}"
1550,85,0.46347452118807286,7698,0,"{Agent65: 18, Agent94: 1, Agent32: 2, Agent11: 0, Agent49: 5}"
1550,86,0.7424340278987672,7439,0,"{Agent14: 562, Agent30: 387, Agent23: 30, Agent93: 223, Agent69: 25, Agent20: 29, Agent15: 131, Agent24: 351, Agent59: 412, Agent13: 438, Agent97: 286, Agent68: 331, Agent37: 53, Agent51: 190, Agent26: 124, Agent43: 9, Agent94: 109, Agent45: 87, Agent27: 23, Agent99: 24, Agent8: 26, Agent0: 120, Agent73: 113, Agent79: 23, Agent78: 1, Agent81: 16, Agent47: 68, Agent63: 100, Agent9: 22, Agent67: 3, Agent75: 1, Agent64: 37, Agent83: 36, Agent17: 6, Agent80: 16, Agent48: 1, Agent90: 15, Agent91: 16, Agent92: 0, Agent5: 8, Agent32: 2, Agent50: 1, Agent33: 1, Agent49: 1}"
1550,87,0.46861792469185737,8417,0,"{Agent6: 134, Agent93: 135, Agent8: 17, Agent29: 150, Agent22: 139, Agent86: 7, Agent24: 40, Agent53: 0, Agent71: 23, Agent54: 1, Agent65: 35, Agent13: 62, Agent59: 62, Agent25: 66, Agent32: 21, Agent27: 20, Agent41: 2, Agent63: 1, Agent68: 23, Agent97: 25, Agent38: 26, Agent85: 1, Agent99: 24, Agent69: 24, Agent10: 4, Agent3: 26, Agent28: 5, Agent78: 1, Agent14: 9, Agent2: 7, Agent95: 12, Agent7: 9, Agent51: 4, Agent94: 4, Agent45: 6, Agent31: 4, Agent5: 2, Agent30: 4, Agent76: 2}"
1550,88,0.5684156054032415,7349,0,"{Agent92: 3, Agent5: 5, Agent29: 132, Agent86: 8, Agent87: 125, Agent6: 123, Agent93: 122, Agent22: 130, Agent3: 6, Agent24: 22, Agent78: 5, Agent13: 52, Agent59: 52, Agent25: 54, Agent56: 1, Agent83: 3, Agent65: 6, Agent79: 1, Agent94: 10, Agent68: 14, Agent97: 15, Agent38: 15, Agent30: 1, Agent61: 1, Agent51: 7, Agent32: 10, Agent95: 6, Agent7: 5, Agent71: 5, Agent28: 6, Agent14: 4, Agent31: 3, Agent2: 2}"
1550,89,0.695928030473062,6565,0,"{Agent1: 0, Agent98: 53, Agent19: 52, Agent79: 53, Agent38: 56, Agent7: 55, Agent20: 1, Agent95: 5, Agent77: 2, Agent14: 2, Agent25: 13, Agent34: 3, Agent24: 7, Agent97: 7, Agent68: 7, Agent29: 7, Agent59: 7, Agent13: 7, Agent22: 7, Agent6: 2, Agent93: 2, Agent75: 1}"
1550,90,0.4372481676399853,6852,0,"{Agent14: 115, Agent91: 283, Agent80: 328, Agent89: 1, Agent5: 12, Agent13: 153, Agent59: 334, Agent45: 257, Agent93: 266, Agent97: 285, Agent55: 2, Agent24: 278, Agent37: 2, Agent49: 1, Agent68: 126, Agent0: 31, Agent71: 19, Agent52: 2, Agent81: 5, Agent30: 1}"
1550,91,0.622260716969768,7117,0,"{Agent10: 1, Agent19: 0}"
1550,92,0.7282088173003132,7485,0,"{Agent5: 21, Agent38: 17, Agent13: 25, Agent59: 179, Agent94: 3, Agent24: 109, Agent62: 1, Agent90: 133, Agent91: 139, Agent47: 163, Agent66: 4, Agent80: 154, Agent2: 150, Agent22: 21, Agent45: 122, Agent93: 130, Agent63: 127, Agent97: 125, Agent37: 1, Agent85: 2, Agent51: 3, Agent0: 36, Agent82: 7, Agent78: 0, Agent20: 11, Agent79: 17, Agent89: 1, Agent68: 21, Agent14: 15, Agent84: 2, Agent32: 9, Agent81: 6, Agent61: 1, Agent58: 1, Agent25: 1, Agent74: 1, Agent8: 3, Agent99: 1, Agent50: 1, Agent86: 2, Agent67: 1, Agent70: 1, Agent15: 1}"
1550,93,0.7355627986047009,6352,0,"{Agent24: 976, Agent97: 968, Agent68: 710, Agent59: 1092, Agent13: 869, Agent45: 659, Agent5: 14, Agent14: 675, Agent30: 243, Agent80: 309, Agent91: 296, Agent0: 508, Agent49: 42, Agent55: 159, Agent37: 3, Agent76: 150, Agent8: 7, Agent27: 7, Agent99: 8, Agent52: 2, Agent48: 0, Agent88: 124, Agent81: 27, Agent39: 2, Agent74: 41, Agent33: 38, Agent25: 29, Agent89: 1, Agent84: 9, Agent47: 1, Agent16: 1, Agent87: 2, Agent61: 1, Agent65: 1, Agent40: 1, Agent75: 1}"
1550,94,0.7343531095163779,7880,0,"{Agent24: 180, Agent51: 438, Agent15: 412, Agent26: 293, Agent53: 1, Agent60: 1, Agent93: 256, Agent45: 35, Agent14: 360, Agent68: 319, Agent0: 389, Agent59: 170, Agent13: 188, Agent79: 3, Agent97: 154, Agent30: 71, Agent27: 1, Agent76: 82, Agent52: 2, Agent55: 69, Agent88: 64, Agent67: 3, Agent10: 22, Agent81: 12, Agent39: 3, Agent37: 1, Agent63: 9, Agent80: 9, Agent90: 9, Agent91: 9, Agent99: 1, Agent25: 1}"
1550,95,0.8664919770445568,6692,0,"{Agent7: 247, Agent61: 1, Agent14: 260, Agent5: 9, Agent69: 72, Agent8: 72, Agent37: 38, Agent38: 182, Agent79: 40, Agent78: -1, Agent30: 148, Agent86: 190, Agent24: 299, Agent3: 190, Agent47: 9, Agent32: 63, Agent27: 71, Agent99: 69, Agent59: 223, Agent94: 36, Agent93: 91, Agent51: 67, Agent28: 58, Agent45: 27, Agent13: 219, Agent97: 152, Agent68: 176, Agent20: 15, Agent12: -1, Agent23: 2, Agent63: 40, Agent15: 50, Agent26: 32, Agent0: 35, Agent73: 28, Agent18: 0, Agent81: 13, Agent55: 5, Agent2: 8, Agent54: 1, Agent82: 3, Agent67: 2, Agent92: 2, Agent76: 1, Agent16: 1, Agent33: 1}"
1550,96,0.6889010758441584,8646,0,{Agent71: 4}
1550,97,0.504931299325708,7242,0,"{Agent68: 1447, Agent24: 1680, Agent5: 385, Agent13: 1667, Agent59: 1836, Agent81: 424, Agent80: 421, Agent91: 458, Agent99: 348, Agent67: 229, Agent25: 44, Agent1: 205, Agent95: 200, Agent55: 24, Agent43: 1, Agent89: 20, Agent49: 18, Agent60: 0, Agent85: 15, Agent46: 13, Agent33: 13, Agent61: 18, Agent65: 9, Agent20: 3, Agent23: 4, Agent7: 2}"
1550,98,0.5387977881410464,6467,0,"{Agent68: 11, Agent19: 57, Agent79: 50, Agent4: 1, Agent38: 57, Agent7: 50, Agent95: 4, Agent77: 1, Agent14: 6, Agent25: 9, Agent26: 13, Agent23: 2, Agent72: 11, Agent28: 9, Agent24: 6, Agent97: 6, Agent29: 6, Agent59: 6, Agent13: 6, Agent22: 6, Agent10: 8, Agent0: 5, Agent35: 1, Agent73: 7, Agent92: 2, Agent50: 1, Agent93: 2}"
1550,99,0.5526042858046223,7947,0,"{Agent13: 1590, Agent59: 1204, Agent80: 804, Agent67: 1262, Agent1: 1129, Agent25: 429, Agent91: 1107, Agent49: 817, Agent6: 115, Agent41: 179, Agent77: 61, Agent29: 116, Agent74: 296, Agent54: 150, Agent32: 21, Agent81: 117, Agent11: 23, Agent42: 13, Agent84: 7, Agent28: 32, Agent98: 62, Agent16: 21, Agent51: 18, Agent40: 11, Agent71: 13, Agent43: 1, Agent48: 1, Agent75: 1}"
1600,0,0.7230410964277911,6825,0,"{Agent14: 566, Agent68: 514, Agent13: 413, Agent85: 14, Agent49: 60, Agent24: 349, Agent97: 304, Agent59: 414, Agent37: 62, Agent55: 154, Agent76: 142, Agent52: 0, Agent45: 240, Agent81: 45, Agent39: 4, Agent88: 124, Agent91: 157, Agent67: 3, Agent80: 61, Agent6: 11, Agent89: 26, Agent33: 49, Agent27: 2, Agent25: 43, Agent66: 15, Agent8: 22, Agent47: 2, Agent98: 14, Agent99: 15, Agent61: 13, Agent10: 9, Agent57: 0, Agent40: 11, Agent87: 10, Agent75: 12, Agent31: 3, Agent92: 5, Agent43: 1, Agent64: 1, Agent46: 1, Agent65: 4, Agent84: 1, Agent5: 5, Agent7: 2}"
1600,1,0.5767429963571371,7676,0,"{Agent59: 2294, Agent13: 3715, Agent81: 2149, Agent84: 1106, Agent18: 595, Agent75: 269, Agent45: 1099, Agent41: 59, Agent3: 1, Agent35: 281, Agent39: 251, Agent4: 369, Agent33: 61, Agent34: 133, Agent68: 22, Agent30: 106, Agent95: 1, Agent37: 84, Agent12: 85, Agent72: 71, Agent27: 110, Agent17: 37, Agent24: 36, Agent28: 20, Agent54: 21, Agent80: 7, Agent49: 8, Agent71: 24, Agent58: 9, Agent90: 10, Agent65: 8, Agent64: 10, Agent83: 12, Agent36: 5, Agent6: 1, Agent50: 4, Agent63: 3, Agent78: 1, Agent55: 1}"
1600,2,0.6607521024283884,6847,0,"{Agent24: 309, Agent93: 396, Agent59: 341, Agent45: 350, Agent61: 2, Agent80: 222, Agent47: 359, Agent63: 322, Agent97: 320, Agent13: 152, Agent68: 137, Agent14: 119, Agent30: 24, Agent5: 16, Agent91: 201, Agent90: 202, Agent69: 30, Agent86: 56, Agent33: 2, Agent51: 13, Agent0: 11, Agent15: 11, Agent99: 1, Agent94: 4}"
1600,3,0.48212172071195436,7016,0,"{Agent1: 99, Agent67: 94, Agent11: 98, Agent95: 97, Agent99: 106, Agent81: 91, Agent24: 22, Agent68: 24, Agent5: 24, Agent59: 36, Agent13: 39, Agent97: 35, Agent8: 10, Agent27: 10, Agent14: 17, Agent45: 6, Agent55: 1, Agent25: 3}"
1600,4,0.8509312476364693,7929,0,"{Agent61: 2, Agent20: 2, Agent51: 1, Agent24: 2, Agent84: 3, Agent58: 8, Agent25: 10, Agent65: 4, Agent45: 8, Agent18: 1, Agent1: 0, Agent42: 1}"
1600,5,0.6760744924204973,10765,0,"{Agent13: 1034, Agent81: 493, Agent67: 290, Agent59: 587, Agent24: 316, Agent80: 58, Agent91: 153, Agent31: 107, Agent25: 56, Agent7: 157, Agent1: 186, Agent95: 185, Agent99: 295, Agent65: 25, Agent46: 77, Agent89: 157, Agent10: 128, Agent49: 147, Agent6: 1, Agent73: 5, Agent60: 2, Agent53: 2, Agent23: 31, Agent69: 24, Agent85: 37, Agent90: 19, Agent12: 18, Agent16: 2, Agent61: 21, Agent71: 3, Agent77: 8, Agent83: 1}"
1600,6,0.6182622510928432,6901,0,"{Agent91: 1233, Agent13: 1093, Agent67: 1090, Agent48: 167, Agent98: 305, Agent77: 10, Agent54: 929, Agent81: 679, Agent1: 887, Agent28: 323, Agent59: 261, Agent83: 3, Agent43: 108, Agent40: 335, Agent63: 42, Agent84: 107, Agent47: 2, Agent95: 83, Agent16: 99, Agent37: 211, Agent36: 42, Agent14: 100, Agent75: 77, Agent5: 1, Agent73: 91, Agent23: 26, Agent2: 21, Agent17: 57, Agent4: 95, Agent15: 1, Agent45: 55, Agent19: 17, Agent38: 1, Agent68: 5, Agent93: 16, Agent18: 30, Agent51: 1, Agent60: 1, Agent46: 3, Agent66: 32, Agent72: 14, Agent34: 1, Agent56: 19, Agent49: 3, Agent52: 7, Agent70: 6, Agent50: 1, Agent55: 2, Agent90: 1, Agent0: 1}"
1600,7,0.41959553447999054,6925,0,"{Agent80: 6, Agent13: 180, Agent10: 154, Agent49: 130, Agent91: 108, Agent59: 103, Agent24: 103, Agent32: 1, Agent71: 18, Agent85: 20, Agent67: 95, Agent77: 29, Agent1: 24, Agent95: 59, Agent99: 33, Agent23: 13, Agent90: 11, Agent12: 11, Agent30: 17, Agent65: 39, Agent64: 1, Agent38: 6}"
1600,8,0.5300054755412786,7702,0,"{Agent97: 114, Agent99: 267, Agent27: 186, Agent24: 225, Agent14: 258, Agent13: 255, Agent59: 156, Agent66: 17, Agent68: 64, Agent6: 1, Agent75: 19, Agent65: 1, Agent60: 1, Agent7: 9, Agent98: 133, Agent64: 71, Agent61: 5, Agent25: 4, Agent81: 47, Agent45: 117, Agent72: 2, Agent5: 125, Agent16: 1, Agent33: 11, Agent34: 1, Agent67: 70, Agent95: 27, Agent1: 28, Agent35: 2, Agent87: 6, Agent37: 7, Agent49: 6, Agent46: 40, Agent40: 3, Agent91: 5, Agent63: 5, Agent57: 1, Agent70: 1}"
1600,9,0.8909130923127865,7342,0,"{Agent14: 80, Agent30: 2, Agent13: 92, Agent27: 10, Agent8: 64, Agent45: 43, Agent89: 1, Agent66: 2, Agent37: 10, Agent5: 107, Agent7: 27, Agent98: 55, Agent17: 41, Agent64: 34, Agent99: 19, Agent59: 17, Agent46: 15, Agent81: 8, Agent97: 16, Agent68: 8, Agent24: 8, Agent49: 1, Agent67: 8, Agent3: 1}"
1600,10,0.8861085945976971,7131,0,"{Agent76: 22, Agent55: 31, Agent0: 36, Agent93: 39, Agent88: 29, Agent91: 1, Agent74: 1, Agent40: 10, Agent12: 1, Agent87: 7, Agent61: 1, Agent79: 1}"
1600,11,0.44475886220804123,6780,0,"{Agent24: 46, Agent99: 129, Agent21: -4, Agent14: 32, Agent95: 119, Agent1: 114, Agent67: 116, Agent81: 119, Agent25: 22, Agent65: 22, Agent68: 46, Agent5: 33, Agent59: 71, Agent13: 63, Agent97: 59, Agent33: 1, Agent66: 1, Agent26: 13, Agent8: 15, Agent27: 15, Agent45: 23, Agent61: 12, Agent80: 9, Agent46: 1}"
1600,12,0.43903171320463946,6919,0,"{Agent37: 3, Agent15: 36, Agent53: -3, Agent51: 50, Agent49: 1, Agent0: 37, Agent93: 45, Agent76: 43, Agent55: 33, Agent94: 54, Agent88: 37, Agent52: 2, Agent45: 34, Agent81: 31, Agent39: 9, Agent13: 24, Agent75: 1, Agent10: 15, Agent67: 2, Agent14: 20, Agent59: 13, Agent5: 16, Agent27: 1, Agent19: 1, Agent68: 7, Agent62: 1, Agent41: 1, Agent97: 3}"
1600,13,0.7117787538164667,19076,0,"{Agent59: 34079, Agent31: 1716, Agent98: 564, Agent85: 445, Agent38: 6, Agent56: 58, Agent82: 96, Agent80: 7, Agent42: 178, Agent90: 21, Agent7: 2, Agent48: 202, Agent97: 203, Agent58: 241, Agent15: 211, Agent91: 34, Agent29: 181, Agent55: 148, Agent22: 27, Agent28: 117, Agent75: 97, Agent16: -4, Agent12: 1, Agent67: 39, Agent50: 39, Agent33: 24, Agent52: 21, Agent74: 18, Agent51: 55, Agent63: 1, Agent77: 15, Agent99: 37, Agent14: 15, Agent36: 9, Agent43: 11, Agent4: 9, Agent24: 4, Agent35: 1, Agent18: 1, Agent70: 1, Agent62: 1}"
